name,classifier,children,power_interfaces,data_interfaces,mechanical_interfaces,fluid_interfaces,thermal_interfaces,parameter_value,multiplicity,sub_class,related_requirement,hard_dependency,active_components,grouped_to,assigned_to
Data_Bus,Data_Bus,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Attitude_Controller,IO_remote_data_processing_and_power_distribution_board,NONE,Power_Bus,Data_Bus,NONE,NONE,Ammonia_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Sun_sensor,Sun_Sensor,NONE,Attitude_Controller,Attitude_Controller,NONE,NONE,NONE,NONE,12,NONE,NONE,NONE,NONE,NONE,NONE
IMU,IMU,NONE,Attitude_Controller,Attitude_Controller,NONE,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Star_Trackers,Star_Tracker,NONE,Attitude_Controller,Attitude_Controller,NONE,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Momentum_Wheel,Reaction_Wheel,NONE,Attitude_Controller,Attitude_Controller,NONE,NONE,Ammonia_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Magnetometer,Magnetometer,NONE,Attitude_Controller,Attitude_Controller,NONE,NONE,NONE,NONE,3,NONE,NONE,NONE,NONE,NONE,NONE
Reaction_Wheel,Reaction_Wheel,NONE,Attitude_Controller,Attitude_Controller,NONE,NONE,Ammonia_Heat_Pipes,NONE,3,NONE,NONE,NONE,NONE,NONE,NONE
GPS,GNSS_Receiver,NONE,Attitude_Controller,Attitude_Controller,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Control_Valve,Valve,NONE,Power_Bus,Data_Bus,NONE,Hydrazine_Tank,NONE,NONE,1,Control,NONE,NONE,NONE,NONE,NONE
Hydrazine_Tank,Tank,NONE,NONE,NONE,NONE,Fuel_Filter,Ammonia_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Fuel_Filter,Filter,NONE,NONE,NONE,NONE,Pressure_Transducer,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Pressure_Transducer,Pressure_Transducer,NONE,Power_Bus,Data_Bus,NONE,1N_Valve;20N_Valve,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
1N_Valve,Valve,NONE,NONE,NONE,NONE,NONE,NONE,NONE,12,NONE,NONE,NONE,NONE,NONE,NONE
1N_Hydrazine_Thruster,Thruster,1N_Thruster_Thrust,NONE,NONE,NONE,1N_Valve,NONE,NONE,12,NONE,NONE,NONE,NONE,NONE,NONE
20N_Valve,Valve,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
20N_Hydrazine_Thruster,Thruster,20N_Thruster_Thrust,NONE,NONE,NONE,20N_Valve,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Triple_Junction_Solar_Arrays,Solar_Array,NONE,PCDU,NONE,Array_Pointing_Control,NONE,NONE,NONE,2,Triple_Junction,NONE,NONE,NONE,NONE,NONE
Power_Storage_Unit,Battery,NONE,PCDU,NONE,NONE,NONE,Ammonia_Heat_Pipes,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Array_Pointing_Control,Solar_Array_Actuator,NONE,Power_Bus,Data_Bus,NONE,NONE,Ammonia_Heat_Pipes,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
PCDU,PCDU,NONE,Power_Bus,Data_Bus,NONE,NONE,Ammonia_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Power_Bus,Power_Bus,Bus_Voltage,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
S_Band_Reciever,Reciever,NONE,Power_Bus,Data_Bus,NONE,NONE,Ammonia_Heat_Pipes,NONE,1,S_Band,NONE,NONE,NONE,NONE,NONE
S_Band_Transmitter,Transmitter,NONE,Power_Bus,Data_Bus,NONE,NONE,Ammonia_Heat_Pipes,NONE,1,S_Band,NONE,NONE,NONE,NONE,NONE
Diplexer,RF_Distrubution_Unit,NONE,Power_Bus,S_Band_Transmitter;Low_Noise_Amplifier,NONE,NONE,Ammonia_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Low_Noise_Amplifier,Amplifier,NONE,Power_Bus,S_Band_Reciever,NONE,NONE,Ammonia_Heat_Pipes,NONE,1,Low_Noise,NONE,NONE,NONE,NONE,NONE
S_Band_Antenna,Antenna,NONE,NONE,Diplexer;Kiruna;Svalbard;Poker_Flat,NONE,NONE,NONE,NONE,1,S_Band,NONE,NONE,NONE,NONE,NONE
X_Band_Transmitter,Transmitter,NONE,Power_Bus,Data_Bus,NONE,NONE,Ammonia_Heat_Pipes,NONE,1,X_Band,NONE,NONE,NONE,NONE,NONE
X_Band_Antenna,Antenna,NONE,NONE,X_Band_Transmitter;Kiruna;Svalbard;Poker_Flat,NONE,NONE,NONE,NONE,1,X_Band,NONE,NONE,NONE,NONE,NONE
Ammonia_Heat_Pipes,Heat_Pipe,NONE,NONE,NONE,NONE,NONE,HiPeR_Radiator,NONE,1,Ammonia,NONE,NONE,NONE,NONE,NONE
Instrument_Thermal_Control_Unit,Thermal_Control_Unit,NONE,Power_Bus,Data_Bus,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Thermo_Electric_Heater,Heater,NONE,Instrument_Thermal_Control_Unit,NONE,NONE,NONE,NONE,NONE,1,Thermo_Electric,NONE,NONE,NONE,NONE,NONE
DRP_Passive_Radiator,Radiator,DRP_Radiator_Area,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
HiPeR_Radiator,Radiator,HiPeR_Radiator_Area,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Cartidge_Heater,Heater,NONE,NONE,NONE,NONE,NONE,NONE,NONE,28,Cartidge,NONE,NONE,NONE,NONE,NONE
Patch_Heater,Heater,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Patch,NONE,NONE,NONE,NONE,NONE
MLI,Multi_Layer_Insulation,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Radiometer,Payload_Unit,NONE,Power_Bus,Data_Bus,NONE,NONE,Ammonia_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Boom_Deployment_mechanism,Payload_Actuator,NONE,Power_Bus,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
BAPTA,Payload_Electronics,NONE,Power_Bus,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Reflector,Payload_Reflector,NONE,NONE,NONE,Boom_Deployment_mechanism,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Feeder_Horn_Array,Payload_Antenna,NONE,NONE,Radiometer,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Kiruna,Ground_Station,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Svalbard,Ground_Station,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Poker_Flat,Ground_Station,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
De_Tumble,Manoeuvre,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Nominal,Nominal,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Safe,Safe,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Slew,Manoeuvre,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Spin_Up,Manoeuvre,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Deorbit,Decommissioning,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,MIS_011,NONE,NONE,NONE,NONE
Lifetime,Lifetime,NONE,NONE,NONE,NONE,NONE,NONE,7,1,NONE,MIS_008,Payload;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH;Central_Computer;Data_Storage_and_Handling_Unit;Data_Bus;Attitude_Controller;Sun_sensor;IMU;Star_Trackers;Momentum_Wheel;Magnetometer;Reaction_Wheel;GPS;Control_Valve;Hydrazine_Tank;Fuel_Filter;Pressure_Transducer;1N_Valve;1N_Hydrazine_Thruster;20N_Valve;20N_Hydrazine_Thruster;Triple_Junction_Solar_Arrays;Power_Storage_Unit;Array_Pointing_Control;PCDU;Power_Bus;S_Band_Reciever;S_Band_Transmitter;Diplexer;Low_Noise_Amplifier;S_Band_Antenna;X_Band_Transmitter;X_Band_Antenna;Ammonia_Heat_Pipes;Instrument_Thermal_Control_Unit;Thermo_Electric_Heater;DRP_Passive_Radiator;HiPeR_Radiator;Cartidge_Heater;Patch_Heater;MLI;Radiometer;Boom_Deployment_mechanism;BAPTA;Reflector;Feeder_Horn_Array,NONE,NONE,NONE
Cost,Cost,NONE,NONE,NONE,NONE,NONE,NONE,908,1,NONE,NONE,Payload;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH;Central_Computer;Data_Storage_and_Handling_Unit;Data_Bus;Attitude_Controller;Sun_sensor;IMU;Star_Trackers;Momentum_Wheel;Magnetometer;Reaction_Wheel;GPS;Control_Valve;Hydrazine_Tank;Fuel_Filter;Pressure_Transducer;1N_Valve;1N_Hydrazine_Thruster;20N_Valve;20N_Hydrazine_Thruster;Triple_Junction_Solar_Arrays;Power_Storage_Unit;Array_Pointing_Control;PCDU;Power_Bus;S_Band_Reciever;S_Band_Transmitter;Diplexer;Low_Noise_Amplifier;S_Band_Antenna;X_Band_Transmitter;X_Band_Antenna;Ammonia_Heat_Pipes;Instrument_Thermal_Control_Unit;Thermo_Electric_Heater;DRP_Passive_Radiator;HiPeR_Radiator;Cartidge_Heater;Patch_Heater;MLI;Radiometer;Boom_Deployment_mechanism;BAPTA;Reflector;Feeder_Horn_Array,NONE,NONE,NONE
Altitude,Altitude,NONE,NONE,NONE,NONE,NONE,NONE,830,1,NONE,MIS_005,NONE,NONE,NONE,NONE
LTAN,LTAN,NONE,NONE,NONE,NONE,NONE,NONE,930,1,NONE,NONE,NONE,NONE,NONE,NONE
Inclination,Inclination,NONE,NONE,NONE,NONE,NONE,NONE,98.701,1,NONE,MIS_003,NONE,NONE,NONE,NONE
Dry_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,1160,1,Dry,NONE,Payload;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH;Central_Computer;Data_Storage_and_Handling_Unit;Data_Bus;Attitude_Controller;Sun_sensor;IMU;Star_Trackers;Momentum_Wheel;Magnetometer;Reaction_Wheel;GPS;Control_Valve;Hydrazine_Tank;Fuel_Filter;Pressure_Transducer;1N_Valve;1N_Hydrazine_Thruster;20N_Valve;20N_Hydrazine_Thruster;Triple_Junction_Solar_Arrays;Power_Storage_Unit;Array_Pointing_Control;PCDU;Power_Bus;S_Band_Reciever;S_Band_Transmitter;Diplexer;Low_Noise_Amplifier;S_Band_Antenna;X_Band_Transmitter;X_Band_Antenna;Ammonia_Heat_Pipes;Instrument_Thermal_Control_Unit;Thermo_Electric_Heater;DRP_Passive_Radiator;HiPeR_Radiator;Cartidge_Heater;Patch_Heater;MLI;Radiometer;Boom_Deployment_mechanism;BAPTA;Reflector;Feeder_Horn_Array,NONE,NONE,NONE
Wet_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,1600,1,Wet,NONE,Payload;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH;Central_Computer;Data_Storage_and_Handling_Unit;Data_Bus;Attitude_Controller;Sun_sensor;IMU;Star_Trackers;Momentum_Wheel;Magnetometer;Reaction_Wheel;GPS;Control_Valve;Hydrazine_Tank;Fuel_Filter;Pressure_Transducer;1N_Valve;1N_Hydrazine_Thruster;20N_Valve;20N_Hydrazine_Thruster;Triple_Junction_Solar_Arrays;Power_Storage_Unit;Array_Pointing_Control;PCDU;Power_Bus;S_Band_Reciever;S_Band_Transmitter;Diplexer;Low_Noise_Amplifier;S_Band_Antenna;X_Band_Transmitter;X_Band_Antenna;Ammonia_Heat_Pipes;Instrument_Thermal_Control_Unit;Thermo_Electric_Heater;DRP_Passive_Radiator;HiPeR_Radiator;Cartidge_Heater;Patch_Heater;MLI;Radiometer;Boom_Deployment_mechanism;BAPTA;Reflector;Feeder_Horn_Array,NONE,NONE,NONE
Nominal_Power,Power,NONE,NONE,NONE,NONE,NONE,NONE,1700,1,NONE,NONE,Payload;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH;Central_Computer;Data_Storage_and_Handling_Unit;Data_Bus;Attitude_Controller;Sun_sensor;IMU;Star_Trackers;Momentum_Wheel;Magnetometer;Reaction_Wheel;GPS;Control_Valve;Hydrazine_Tank;Fuel_Filter;Pressure_Transducer;1N_Valve;1N_Hydrazine_Thruster;20N_Valve;20N_Hydrazine_Thruster;Triple_Junction_Solar_Arrays;Power_Storage_Unit;Array_Pointing_Control;PCDU;Power_Bus;S_Band_Reciever;S_Band_Transmitter;Diplexer;Low_Noise_Amplifier;S_Band_Antenna;X_Band_Transmitter;X_Band_Antenna;Ammonia_Heat_Pipes;Instrument_Thermal_Control_Unit;Thermo_Electric_Heater;DRP_Passive_Radiator;HiPeR_Radiator;Cartidge_Heater;Patch_Heater;MLI;Radiometer;Boom_Deployment_mechanism;BAPTA;Reflector;Feeder_Horn_Array,NONE,NONE,NONE
Semi_Controlled_Deorbit_Delta_V,Delta_V,NONE,NONE,NONE,NONE,NONE,NONE,147,1,NONE,NONE,Dry_Mass;Propulsion_Subsystem;Control_Valve;Hydrazine_Tank;Fuel_Filter;Pressure_Transducer;1N_Valve;1N_Hydrazine_Thruster;20N_Valve;20N_Hydrazine_Thruster,NONE,NONE,NONE
Controlled_Deorbit_Delta_V,Delta_V,NONE,NONE,NONE,NONE,NONE,NONE,273,1,NONE,NONE,Dry_Mass;Propulsion_Subsystem;Control_Valve;Hydrazine_Tank;Fuel_Filter;Pressure_Transducer;1N_Valve;1N_Hydrazine_Thruster;20N_Valve;20N_Hydrazine_Thruster,NONE,NONE,NONE
Payload_Data_Generation_Rate,Data_Generation,NONE,NONE,NONE,NONE,NONE,NONE,273,1,NONE,NONE,NONE,NONE,NONE,NONE
HiPeR_Radiator_Area,Area,NONE,NONE,NONE,NONE,NONE,NONE,3.5,1,NONE,NONE,NONE,NONE,NONE,NONE
DRP_Radiator_Area,Area,NONE,NONE,NONE,NONE,NONE,NONE,1,1,NONE,NONE,NONE,NONE,NONE,NONE
1N_Thruster_Thrust,Thrust,NONE,NONE,NONE,NONE,NONE,NONE,1,1,NONE,NONE,NONE,NONE,NONE,NONE
20N_Thruster_Thrust,Thrust,NONE,NONE,NONE,NONE,NONE,NONE,20,1,NONE,NONE,NONE,NONE,NONE,NONE
Bus_Voltage,Voltage,NONE,NONE,NONE,NONE,NONE,NONE,28,1,NONE,NONE,NONE,NONE,NONE,NONE
MetOp_SG_Separation_Time,Separation_Time,NONE,NONE,NONE,NONE,NONE,NONE,60,1,NONE,MIS_002,NONE,NONE,NONE,NONE
Max_Data_Latency,Latency,NONE,NONE,NONE,NONE,NONE,NONE,3,1,NONE,MIS_010,Payload;Communications;OBDH;Central_Computer;Data_Storage_and_Handling_Unit;Data_Bus;S_Band_Reciever;S_Band_Transmitter;Diplexer;Low_Noise_Amplifier;S_Band_Antenna;X_Band_Transmitter;X_Band_Antenna;Boom_Deployment_mechanism;BAPTA;Reflector;Feeder_Horn_Array;Kiruna;Svalbard;Poker_Flat;Payload_Data_Generation_Rate,NONE,NONE,NONE
func-0,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Payload_FDomain;Subsystem_FDomain;Design_Element_FDomain;Orbital_FDomain;Inclination_FDomain,MIS_001;MIS_003;MIS_004,NONE,NONE,Nominal,Payload;Radiometer;Boom_Deployment_mechanism;BAPTA;Reflector;Feeder_Horn_Array;Khione
func-1,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Formation_FDomain;Separation_Time_FDomain;Design_Element_FDomain,MIS_002,NONE,NONE,Nominal,AOCS;Attitude_Controller;Sun_sensor;IMU;Star_Trackers;Momentum_Wheel;Magnetometer;Reaction_Wheel;Propulsion_Subsystem;Control_Valve;Hydrazine_Tank;Fuel_Filter;Pressure_Transducer;1N_Valve;1N_Hydrazine_Thruster;20N_Valve;20N_Hydrazine_Thruster;Khione
func-2,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Operational_FDomain;Decommissioning_FDomain;Mode_FDomain;Design_Element_FDomain,MIS_011,NONE,NONE,Deorbit,AOCS;Attitude_Controller;Sun_sensor;IMU;Star_Trackers;Momentum_Wheel;Magnetometer;Reaction_Wheel;Propulsion_Subsystem;Control_Valve;Hydrazine_Tank;Fuel_Filter;Pressure_Transducer;1N_Valve;1N_Hydrazine_Thruster;20N_Valve;20N_Hydrazine_Thruster;Khione
func-De_Tumble,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,De_Tumble,NONE
func-Safe,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Safe,NONE
func-Slew,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Slew,NONE
func-Spin_Up,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Spin_Up,NONE
