name,classifier,children,power_interfaces,data_interfaces,mechanical_interfaces,fluid_interfaces,thermal_interfaces,parameter_value,multiplicity,sub_class,related_requirement,hard_dependency,active_components,grouped_to,assigned_to
Mass_Memory,Solid_State_Recorder,Data_Storage,Power_Bus,1553_Data_Bus,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
IO_remote_data_processing_and_power_distribution_board,IO_remote_data_processing_and_power_distribution_board,NONE,Power_Bus,Remote_Interface_Unit,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Magnetorquers,Magnetorquer,Magnetorquer_Magnetic_Dipole,IO_remote_data_processing_and_power_distribution_board,IO_remote_data_processing_and_power_distribution_board,NONE,NONE,Heat_Pipes,NONE,3,NONE,NONE,NONE,NONE,NONE,NONE
Magnetometer,Magnetometer,NONE,IO_remote_data_processing_and_power_distribution_board,IO_remote_data_processing_and_power_distribution_board,NONE,NONE,Heat_Pipes,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
GNSS_Reciever,GNSS_Receiver,NONE,IO_remote_data_processing_and_power_distribution_board,IO_remote_data_processing_and_power_distribution_board,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Coarse_Sun_Sensor,Sun_Sensor,NONE,IO_remote_data_processing_and_power_distribution_board,IO_remote_data_processing_and_power_distribution_board,NONE,NONE,Heat_Pipes,NONE,10,Coarse,NONE,NONE,NONE,NONE,NONE
Star_Tracker,Star_Tracker,Arcsec_Error,IO_remote_data_processing_and_power_distribution_board,IO_remote_data_processing_and_power_distribution_board,NONE,NONE,Heat_Pipes,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Intertial_Measurement_Unit,IMU,NONE,IO_remote_data_processing_and_power_distribution_board,IO_remote_data_processing_and_power_distribution_board,NONE,NONE,Heat_Pipes,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Reaction_Wheels,Reaction_Wheel,Reaction_Wheel_Momentum,IO_remote_data_processing_and_power_distribution_board,IO_remote_data_processing_and_power_distribution_board,NONE,NONE,Heat_Pipes,NONE,4,NONE,NONE,NONE,NONE,NONE,NONE
Deployable_Boom,Deployable_Boom,NONE,Power_Bus,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
APM,Antenna_Pointing_Mechanism,NONE,Power_Bus,1553_Data_Bus,K_Band_Antenna,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
K_Band_Transmitter,Transmitter,Payload_Data_Downlink_Rate,Power_Bus,SpaceWire,NONE,NONE,Heat_Pipes,NONE,2,K_Band,NONE,NONE,NONE,NONE,NONE
K_Band_Antenna,Antenna,NONE,NONE,K_Band_Transmitter,NONE,NONE,NONE,NONE,2,K_Band,NONE,NONE,NONE,NONE,NONE
S_Band_Transciever,Transciever,TTC_Downlink_Rate,Power_Bus,1553_Data_Bus,NONE,NONE,Heat_Pipes,NONE,2,S_Band,NONE,NONE,NONE,NONE,NONE
S_Band_Antenna,Antenna,NONE,NONE,S_Band_Transciever,NONE,NONE,NONE,NONE,2,S_Band,NONE,NONE,NONE,NONE,NONE
Cartridge_Heater,Heater,NONE,Power_Bus,1553_Data_Bus,NONE,NONE,NONE,NONE,8,Cartridge,NONE,NONE,NONE,NONE,NONE
Patch_Heater,Heater,NONE,Power_Bus,NONE,NONE,NONE,Heat_Pipes,NONE,8,Patch,NONE,NONE,NONE,NONE,NONE
Internal_Electronics,Thermal_Control_Unit,NONE,Power_Bus,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Heat_Pipes,Heat_Pipe,NONE,NONE,NONE,NONE,Radiator,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Radiator,Radiator,Radiator_Area,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Nitrogen,Tank,Nitrogen_Volume,NONE,NONE,NONE,Hyrdazine,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Hyrdazine,Tank,Hydrazine_Mass;Hydrazine_Volume,NONE,NONE,NONE,Cartridge_Heater,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
1N_Thrusters,Thruster,Secondary_Thruster_Thrust,Power_Bus,1553_Data_Bus,NONE,Hyrdazine,NONE,NONE,12,NONE,NONE,NONE,NONE,NONE,NONE
20N_Thrusters,Thruster,Primary_Thruster_Thrust,Power_Bus,1553_Data_Bus,NONE,Hyrdazine,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Day_Standby,Standby,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,MIS_013,NONE,Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator,NONE,NONE
Day_Safe_Mode,Safe,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,MIS_013,NONE,Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator;IO_remote_data_processing_and_power_distribution_board;Coarse_Sun_Sensor;Intertial_Measurement_Unit;Reaction_Wheels,NONE,NONE
Day_Imaging_Mode,Imaging,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,MIS_013,NONE,Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator;IO_remote_data_processing_and_power_distribution_board;Magnetorquers;Magnetometer;GNSS_Reciever;Coarse_Sun_Sensor;Star_Tracker;Intertial_Measurement_Unit;Reaction_Wheels;Deployable_Boom;Instrument,NONE,NONE
Day_Comms_Mode,Comms,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,MIS_013,NONE,Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator;APM;K_Band_Transmitter;K_Band_Antenna;S_Band_Transciever;S_Band_Antenna,NONE,NONE
Deorbit_Mode,Manoeuvre,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,MIS_013;MIS_015,NONE,Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator;Nitrogen;Hyrdazine;1N_Thrusters;20N_Thrusters;IO_remote_data_processing_and_power_distribution_board;Magnetorquers;Magnetometer;GNSS_Reciever;Coarse_Sun_Sensor;Star_Tracker;Intertial_Measurement_Unit;Reaction_Wheels;Deployable_Boom,NONE,NONE
Eclipse_Standby,Standby,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,MIS_013,NONE,Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator,NONE,NONE
Eclipse_Safe_Mode,Safe,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,MIS_013,NONE,Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator;IO_remote_data_processing_and_power_distribution_board;Coarse_Sun_Sensor;Intertial_Measurement_Unit;Reaction_Wheels,NONE,NONE
Eclipse_Comms_Mode,Comms,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,MIS_013,NONE,Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator;APM;K_Band_Transmitter;K_Band_Antenna;S_Band_Transciever;S_Band_Antenna,NONE,NONE
Altitude,Altitude,NONE,NONE,NONE,NONE,NONE,NONE,529,1,NONE,NONE,NONE,NONE,NONE,NONE
Inclination,Inclination,NONE,NONE,NONE,NONE,NONE,NONE,97.51,1,NONE,NONE,NONE,NONE,NONE,NONE
Argument_of_Perigee,AOP,NONE,NONE,NONE,NONE,NONE,NONE,90,1,NONE,NONE,NONE,NONE,NONE,NONE
Eccentricity,Eccentricity,NONE,NONE,NONE,NONE,NONE,NONE,0.001071,1,NONE,NONE,NONE,NONE,NONE,NONE
LTAN,LTAN,NONE,NONE,NONE,NONE,NONE,NONE,1300,1,NONE,NONE,NONE,NONE,NONE,NONE
Period,Period,NONE,NONE,NONE,NONE,NONE,NONE,95,1,NONE,NONE,NONE,NONE,NONE,NONE
SMA,SMA,NONE,NONE,NONE,NONE,NONE,NONE,6907.1363,1,NONE,NONE,NONE,NONE,NONE,NONE
Nominal_Power,Power,NONE,NONE,NONE,NONE,NONE,NONE,1625,1,NONE,NONE,Instrument;Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;IO_remote_data_processing_and_power_distribution_board;Magnetorquers;Magnetometer;GNSS_Reciever;Coarse_Sun_Sensor;Star_Tracker;Intertial_Measurement_Unit;Reaction_Wheels;Deployable_Boom;APM;K_Band_Transmitter;K_Band_Antenna;S_Band_Transciever;S_Band_Antenna;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator;Nitrogen;Hyrdazine;1N_Thrusters;20N_Thrusters;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Max_Power,Power,NONE,NONE,NONE,NONE,NONE,NONE,1776,1,NONE,NONE,Instrument;Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;IO_remote_data_processing_and_power_distribution_board;Magnetorquers;Magnetometer;GNSS_Reciever;Coarse_Sun_Sensor;Star_Tracker;Intertial_Measurement_Unit;Reaction_Wheels;Deployable_Boom;APM;K_Band_Transmitter;K_Band_Antenna;S_Band_Transciever;S_Band_Antenna;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator;Nitrogen;Hyrdazine;1N_Thrusters;20N_Thrusters;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Dry_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,912,1,NONE,NONE,Instrument;Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;IO_remote_data_processing_and_power_distribution_board;Magnetorquers;Magnetometer;GNSS_Reciever;Coarse_Sun_Sensor;Star_Tracker;Intertial_Measurement_Unit;Reaction_Wheels;Deployable_Boom;APM;K_Band_Transmitter;K_Band_Antenna;S_Band_Transciever;S_Band_Antenna;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator;Nitrogen;Hyrdazine;1N_Thrusters;20N_Thrusters;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Wet_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,1509,1,Wet,NONE,Instrument;Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;IO_remote_data_processing_and_power_distribution_board;Magnetorquers;Magnetometer;GNSS_Reciever;Coarse_Sun_Sensor;Star_Tracker;Intertial_Measurement_Unit;Reaction_Wheels;Deployable_Boom;APM;K_Band_Transmitter;K_Band_Antenna;S_Band_Transciever;S_Band_Antenna;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator;Nitrogen;Hyrdazine;1N_Thrusters;20N_Thrusters;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Total_Delta_V,Delta_V,NONE,NONE,NONE,NONE,NONE,NONE,271,1,NONE,NONE,Wet_Mass;Nitrogen;Hyrdazine;1N_Thrusters;20N_Thrusters;Propulsion_Subsystem,NONE,NONE,NONE
Reaction_Wheel_Momentum,Momentum,NONE,NONE,NONE,NONE,NONE,NONE,18,1,NONE,NONE,Reaction_Wheels,NONE,NONE,NONE
Magnetorquer_Magnetic_Dipole,Magnetic_Dipole,NONE,NONE,NONE,NONE,NONE,NONE,100,1,NONE,NONE,Magnetorquers,NONE,NONE,NONE
Hydrazine_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,280,1,NONE,NONE,NONE,NONE,NONE,NONE
Hydrazine_Volume,Volume,NONE,NONE,NONE,NONE,NONE,NONE,275,1,Hydrazine,NONE,Hydrazine_Mass,NONE,NONE,NONE
Nitrogen_Volume,Volume,NONE,NONE,NONE,NONE,NONE,NONE,29,1,Nitrogen,NONE,NONE,NONE,NONE,NONE
Secondary_Thruster_Thrust,Thrust,NONE,NONE,NONE,NONE,NONE,NONE,1,1,NONE,NONE,1N_Thrusters,NONE,NONE,NONE
Primary_Thruster_Thrust,Thrust,NONE,NONE,NONE,NONE,NONE,NONE,20,1,NONE,NONE,20N_Thrusters,NONE,NONE,NONE
Radiator_Area,Area,NONE,NONE,NONE,NONE,NONE,NONE,3.18,1,NONE,NONE,NONE,NONE,NONE,NONE
SpaceWire,Data_Bus,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,SpaceWire,NONE,NONE,NONE,NONE,NONE
1553_Data_Bus,Data_Bus,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,MIL_STD_1553,NONE,NONE,NONE,NONE,NONE
Array_Area,Area,NONE,NONE,NONE,NONE,NONE,NONE,5.97,1,NONE,NONE,NONE,NONE,NONE,NONE
Bus_Voltage,Voltage,NONE,NONE,NONE,NONE,NONE,NONE,28,1,NONE,NONE,NONE,NONE,NONE,NONE
Data_Storage,Data_Storage,NONE,NONE,NONE,NONE,NONE,NONE,2.5,1,NONE,NONE,Mass_Memory,NONE,NONE,NONE
Svalbard,Ground_Station,Svalbard_Downlink_Frequency;Uplink_Frequency,NONE,K_Band_Antenna;S_Band_Antenna,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Troll,Ground_Station,Troll_Downlink_Frequency;Uplink_Frequency,NONE,K_Band_Antenna;S_Band_Antenna,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Svalbard_Downlink_Frequency,Frequency,NONE,NONE,NONE,NONE,NONE,NONE,25500,1,NONE,NONE,NONE,NONE,NONE,NONE
Troll_Downlink_Frequency,Frequency,NONE,NONE,NONE,NONE,NONE,NONE,25500,1,NONE,NONE,NONE,NONE,NONE,NONE
Uplink_Frequency,Frequency,NONE,NONE,NONE,NONE,NONE,NONE,2,1,NONE,NONE,NONE,NONE,NONE,NONE
Payload_Data_Downlink_Rate,Data_Transfer_Rate,NONE,NONE,NONE,NONE,NONE,NONE,700,1,NONE,NONE,NONE,NONE,NONE,NONE
TTC_Downlink_Rate,Data_Transfer_Rate,NONE,NONE,NONE,NONE,NONE,NONE,1.024,1,NONE,NONE,NONE,NONE,NONE,NONE
Lifetime,Lifetime,NONE,NONE,NONE,NONE,NONE,NONE,12,1,NONE,MIS_001;MIS_002,Instrument;Solar_Array_1;Solar_Array_2;PPT;Battery_System_1;Battery_System_2;Battery_System_3;PCDU;Power_Bus;OBC;Remote_Interface_Unit;Mass_Memory;IO_remote_data_processing_and_power_distribution_board;Magnetorquers;Magnetometer;GNSS_Reciever;Coarse_Sun_Sensor;Star_Tracker;Intertial_Measurement_Unit;Reaction_Wheels;Deployable_Boom;APM;K_Band_Transmitter;K_Band_Antenna;S_Band_Transciever;S_Band_Antenna;Cartridge_Heater;Patch_Heater;Internal_Electronics;Heat_Pipes;Radiator;Nitrogen;Hyrdazine;1N_Thrusters;20N_Thrusters;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Arcsec_Error,Angular_Error,NONE,NONE,NONE,NONE,NONE,NONE,5,1,NONE,MIS_010,Star_Tracker,NONE,NONE,NONE
LST_Accuracy,Temperature_Estimation_Accuracy,NONE,NONE,NONE,NONE,NONE,NONE,1,1,NONE,MIS_003,Instrument,NONE,NONE,NONE
Max_Observation_Latitude,Position_Latitude,NONE,NONE,NONE,NONE,NONE,NONE,84,1,NONE,MIS_004,NONE,NONE,NONE,NONE
Min_Observation_Latitude,Position_Latitude,NONE,NONE,NONE,NONE,NONE,NONE,-56,1,NONE,MIS_004,NONE,NONE,NONE,NONE
Max_Observation_Local_Time,Observation_Local_Time,NONE,NONE,NONE,NONE,NONE,NONE,1500,1,NONE,MIS_004,NONE,NONE,NONE,NONE
Min_Observation_Local_Time,Observation_Local_Time,NONE,NONE,NONE,NONE,NONE,NONE,1130,1,NONE,MIS_004,NONE,NONE,NONE,NONE
Revisit_Time,Revisit,NONE,NONE,NONE,NONE,NONE,NONE,1,1,NONE,MIS_005;MIS_006,Altitude;Inclination;Argument_of_Perigee;Eccentricity;LTAN;Period;SMA,NONE,NONE,NONE
Variation_of_Local_Time_of_Observation,Variation_of_Local_Time_of_Observation,NONE,NONE,NONE,NONE,NONE,NONE,3000,1,NONE,MIS_007,Altitude;Inclination;Argument_of_Perigee;Eccentricity;LTAN;Period;SMA,NONE,NONE,NONE
SSD,Ground_Resolution,NONE,NONE,NONE,NONE,NONE,NONE,38.5,1,NONE,MIS_008;MIS_009,Altitude,NONE,NONE,NONE
Geo_Location_accuracy,Geo_Location_accuracy,NONE,NONE,NONE,NONE,NONE,NONE,151.6815,1,NONE,MIS_011,GNSS_Reciever,NONE,NONE,NONE
Availability,Availability,NONE,NONE,NONE,NONE,NONE,NONE,98.9944,1,NONE,MIS_012,Day_Standby;Day_Safe_Mode;Day_Imaging_Mode;Day_Comms_Mode;Deorbit_Mode;Eclipse_Standby;Eclipse_Safe_Mode;Eclipse_Comms_Mode,NONE,NONE,NONE
Three_Axis_stab_status,Three_Axis_stab_status,NONE,NONE,NONE,NONE,NONE,NONE,TRUE,1,NONE,MIS_014,IO_remote_data_processing_and_power_distribution_board;Magnetorquers;Magnetometer;GNSS_Reciever;Coarse_Sun_Sensor;Star_Tracker;Intertial_Measurement_Unit;Reaction_Wheels;Deployable_Boom;AOCS,NONE,NONE,NONE
Number_of_Launchers,Number_of_Launchers,NONE,NONE,NONE,NONE,NONE,NONE,2,1,NONE,MIS_016,NONE,NONE,NONE,NONE
func-0,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Orbital_FDomain;Revisit_FDomain;System_Components_FDomain;Temperature_Estimation_Accuracy_FDomain;Operational_FDomain;Position_Latitude_FDomain;Observation_Local_Time_FDomain;Variation_of_Local_Time_of_Observation_FDomain;Function_FDomain;Design_Element_FDomain,MIS_003;MIS_004;MIS_006;MIS_007,NONE,NONE,Day_Imaging_Mode,Instrument;TI_REX
func-1,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,System_Components_FDomain;Pointing_Accuracy_FDomain;Angular_Error_FDomain;Design_Element_FDomain;Function_FDomain,MIS_010,NONE,NONE,Day_Imaging_Mode,Star_Tracker;AOCS;TI_REX
func-2,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,System_Components_FDomain;Geo_Location_accuracy_FDomain;Design_Element_FDomain;Function_FDomain,MIS_011,NONE,NONE,Day_Imaging_Mode,TI_REX
func-3,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,System_Components_FDomain;Three_Axis_stab_status_FDomain;Design_Element_FDomain;Function_FDomain,MIS_014,NONE,NONE,Day_Safe_Mode;Day_Imaging_Mode;Day_Comms_Mode;Deorbit_Mode;Eclipse_Comms_Mode;Eclipse_Comms_Mode,AOCS;TI_REX
func-Day_Standby,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Day_Standby,NONE
func-Eclipse_Standby,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Eclipse_Standby,NONE
func-Eclipse_Safe_Mode,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Eclipse_Safe_Mode,NONE
